Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1752747239,100,,Aggregated,29.500000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3391,0,1600.0,3053.2555882187776,740.0467569823377,5134.2269299784675,717.8319079917428
1752747240,100,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3420,0,1600.0,3049.743684488263,740.0467569823377,5134.2269299784675,717.4988304093567
1752747241,100,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3462,0,1600.0,3046.1565385219187,740.0467569823377,5134.2269299784675,717.1135181975736
1752747242,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747243,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747244,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747245,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747246,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747247,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747248,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747249,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747250,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747251,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747252,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747253,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747254,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747255,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747256,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747257,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747258,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747259,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747260,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747261,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747262,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747263,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747264,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747265,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747266,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747267,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747268,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747269,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747270,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747271,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747272,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747273,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747274,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747275,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747276,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747277,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747278,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747279,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747280,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747281,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747282,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747283,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747284,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747285,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747286,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747287,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747288,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747289,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747290,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747291,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747292,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747293,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747294,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747295,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747296,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747297,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747298,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747299,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747300,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747301,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747302,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747303,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747304,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747305,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747306,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747307,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747308,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747309,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747310,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747311,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747312,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747313,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747314,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747315,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747316,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747317,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747318,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747319,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747320,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747321,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747322,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747323,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747324,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747325,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747326,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747327,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747328,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747329,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747330,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747331,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747332,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747333,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747334,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747335,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747336,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747337,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747338,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747339,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747340,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747341,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747342,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747343,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747344,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747345,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747346,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747347,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747348,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747349,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747350,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747351,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747352,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747353,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747354,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747355,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747356,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747357,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747358,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747359,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747360,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747361,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747362,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747363,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747364,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747365,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747366,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747367,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747368,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747369,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747370,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747371,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747372,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747373,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747374,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747375,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
1752747376,0,,Aggregated,30.000000,0.000000,1600,5000,5100,5100,5100,5100,5100,5100,5100,5100,5100,3478,0,1600.0,3045.427326994498,740.0467569823377,5134.2269299784675,717.0609545715929
